ÅR;MÅNED_KODE;MÅNED;PO_KODE;PO_NAVN;ARTSID;UTSETTSÅR;BEHFISK_STK;BIOMASSE_KG;UTSETT_SMOLT_STK;UTSETT_SMOLT_STK_MINDRE_ENN_500G;FORFORBRUK_KG;UTTAK_STK;UTTAK_KG;UTTAK_SLØYD_KG;UTTAK_HODEKAPPET_KG;UTTAK_RUNDVEKT_KG;DØDFISK_STK;UTKAST_STK;RØMMING_STK;ANDRE_STK
2018;1;JANUAR;10;Andøya til Senja;LAKS;2017;24231332;24688978.693;0;0;3579467;140189;286247.25;254442;0;0;281533;0;0;5110
2018;1;JANUAR;10;Andøya til Senja;LAKS;2018;106687;22510.957;106817;106817;596;0;0;0;0;0;95;0;0;35
2018;1;JANUAR;11;Kvaløy til Loppa;LAKS;2016;2848767;13576127.337;0;0;1429993;570477;3064327.875;2723847;0;0;18233;1024;0;-11656
2018;1;JANUAR;11;Kvaløy til Loppa;LAKS;2017;16838951;28286112.37;0;0;3500129;177156;951716.25;845970;0;0;86768;1608;0;324
2018;1;JANUAR;11;Kvaløy til Loppa;LAKS;2018;997035;274057.864;0;999608;61931;44791;344958.75;306630;0;0;2573;0;0;-5
2018;1;JANUAR;12;Vest-Finnmark;LAKS;2016;7709904;36292710.358;0;0;4273060;2385484;11315593.125;10058305;0;0;64944;99709;0;58865
2018;1;JANUAR;12;Vest-Finnmark;LAKS;2017;24821297;24924809.281;0;0;3587313;0;0;0;0;0;163500;0;0;2904
2018;1;JANUAR;12;Vest-Finnmark;LAKS;2018;1683405;243579.94;1735549;1735549;45747;0;0;0;0;0;52144;0;0;0
2018;1;JANUAR;13;Øst-Finnmark;LAKS;2016;577466;3615427.723;0;0;287425;377038;2033229.375;1807315;0;0;10535;444;0;2832
2018;1;JANUAR;13;Øst-Finnmark;LAKS;2017;1677482;2807147.497;0;0;310223;0;0;0;0;0;79375;0;0;11
2018;2;FEBRUAR;(null);(null);LAKS;2012;10987;63882.815;0;0;7450;0;0;0;0;0;237;0;0;0
2018;2;FEBRUAR;(null);(null);LAKS;2014;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2018;2;FEBRUAR;(null);(null);LAKS;2015;16392;13627.988;0;0;3015;0;0;0;0;0;171;431;0;0
2018;2;FEBRUAR;(null);(null);LAKS;2016;2934655;16825819.082;0;0;1639168;776673;3762670.5;3344596;0;0;63547;26945;0;-11065
2018;2;FEBRUAR;(null);(null);LAKS;2017;10050237;13871866.24;0;0;1877954;392075;912150.125;735833;0;84338;105786;5169;0;54731
2018;2;FEBRUAR;(null);(null);LAKS;2018;4322;492.241;576;576;279;0;0;0;0;0;148;0;0;0
2018;2;FEBRUAR;(null);(null);REGNBUEØRRET;2015;733;4459.572;0;0;0;920;5003;0;0;5003;45;0;0;61
2018;2;FEBRUAR;(null);(null);REGNBUEØRRET;2016;0;0;0;0;0;134352;618023;0;0;618023;116;0;0;4296
2018;2;FEBRUAR;(null);(null);REGNBUEØRRET;2017;249985;842303.082;0;0;98633;0;0;0;0;0;17438;0;0;1
2018;2;FEBRUAR;01;Svenskegrensen til Jæren;LAKS;2016;38952;214401;0;0;72093;603067;3136034.375;2579987;0;233549;3457;2650;0;27773
2018;2;FEBRUAR;01;Svenskegrensen til Jæren;LAKS;2017;5660321;4923592.807;0;0;576436;0;0;0;0;0;5719;0;0;0
2018;2;FEBRUAR;02;Ryfylket;LAKS;2016;4273796;17337707.328;0;0;1452932;456224;2008107;1784984;0;0;109376;40869;0;5721
2018;2;FEBRUAR;02;Ryfylket;LAKS;2017;13590091;14736407.191;0;0;1435822;0;0;0;0;0;125766;0;0;-43
2018;2;FEBRUAR;02;Ryfylket;LAKS;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;2;FEBRUAR;03;Karmøy til Sotra;LAKS;2015;93359;529590.598;0;0;73483;0;0;0;0;0;333;0;0;0
2018;2;FEBRUAR;03;Karmøy til Sotra;LAKS;2016;3468401;16788433.178;0;0;2231178;1402125;7064394.25;6243906;0;40000;75341;29058;0;36140
2018;2;FEBRUAR;03;Karmøy til Sotra;LAKS;2017;37800132;75763469.701;0;0;7936122;566498;2354765.625;2093125;0;0;338450;10990;0;-8009
2018;2;FEBRUAR;03;Karmøy til Sotra;LAKS;2018;180109;358295.198;0;0;48216;0;0;0;0;0;1036;0;0;0
2018;2;FEBRUAR;03;Karmøy til Sotra;REGNBUEØRRET;2016;0;0;0;0;0;118338;686086.808;599420;4538;0;567;4580;0;14927
2018;2;FEBRUAR;03;Karmøy til Sotra;REGNBUEØRRET;2017;2606941;9315391.793;0;0;1095274;258095;1086554.867;952697;4142;0;101068;1965;0;-2196
2018;2;FEBRUAR;04;Nordhordland til Stadt;LAKS;2016;4514008;20124011.732;0;0;2405383;1698775;8368969.625;6578285;0;968399;91198;145291;0;-48614
2018;2;FEBRUAR;04;Nordhordland til Stadt;LAKS;2017;30727985;49709184.682;0;0;5704735;298751;1388932.125;601273;0;712500;350374;816;0;79798
2018;2;FEBRUAR;04;Nordhordland til Stadt;REGNBUEØRRET;2016;619853;2762776.822;0;0;208658;136391;673146.555;171893;0;478048;10246;2590;0;2177
2018;2;FEBRUAR;04;Nordhordland til Stadt;REGNBUEØRRET;2017;8689672;9799407.988;0;0;1358000;98288;417315;0;0;417315;78171;0;0;2358
2018;2;FEBRUAR;04;Nordhordland til Stadt;REGNBUEØRRET;2018;1237675;221561.443;1147757;1247676;57419;0;0;0;0;0;10001;0;0;0
2018;2;FEBRUAR;05;Stadt til Hustadvika;LAKS;2016;1954398;8470967.884;0;0;1028238;691163;3514324.5;3123844;0;0;40260;8307;0;-19576
2018;2;FEBRUAR;05;Stadt til Hustadvika;LAKS;2017;10592319;20434296.55;0;0;2398773;0;0;0;0;0;54929;0;0;34
2018;2;FEBRUAR;05;Stadt til Hustadvika;REGNBUEØRRET;2016;0;0;0;0;0;18287;90385.725;79635;0;0;159;190;0;275
2018;2;FEBRUAR;05;Stadt til Hustadvika;REGNBUEØRRET;2017;3077912;4730152.369;0;0;736838;131025;574811.395;144477;0;410830;15875;125;0;5109
2018;2;FEBRUAR;06;Nordmøre til Sør-Trøndelag;LAKS;2016;6824082;33032257.279;0;0;4575383;2558511;13500759.568;11588572;8598;452731;109759;10513;0;-12117
2018;2;FEBRUAR;06;Nordmøre til Sør-Trøndelag;LAKS;2017;51898667;101733556.045;0;0;13959380;486893;2055138.771;1824617;1931;0;249742;7033;0;18431
2018;2;FEBRUAR;06;Nordmøre til Sør-Trøndelag;LAKS;2018;1727967;350434.955;939382;1737542;12894;0;0;0;0;0;4670;0;0;-4905
2018;2;FEBRUAR;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2017;925659;792951.656;0;0;165617;0;0;0;0;0;1110;0;0;1166
2018;2;FEBRUAR;07;Nord-Trøndelag med Bindal;LAKS;2016;2612501;12270067.023;0;0;1693655;1705499;8622194;7662688;0;1670;65431;1461;0;14915
2018;2;FEBRUAR;07;Nord-Trøndelag med Bindal;LAKS;2017;21667666;39646069.908;0;0;4631521;21095;109408.5;97252;0;0;66054;0;54122;142
2018;2;FEBRUAR;08;Helgeland til Bodø;LAKS;2016;4953628;22088902.784;0;0;2553205;1308610;6834346.125;5461953;0;689649;62807;5173;0;-1247
2018;2;FEBRUAR;08;Helgeland til Bodø;LAKS;2017;32241559;60146644.682;0;0;7426729;214965;949714.375;843963;0;256;214508;559;0;1472
2018;2;FEBRUAR;08;Helgeland til Bodø;LAKS;2018;2177146;473236.452;0;559219;94395;0;0;0;0;0;55657;0;0;0
2018;2;FEBRUAR;09;Vestfjorden og Vesterålen;LAKS;2016;3656475;15113020.159;0;0;1684395;709233;2816517.375;2503571;0;0;15716;1530;0;168071
2018;2;FEBRUAR;09;Vestfjorden og Vesterålen;LAKS;2017;23919120;29993604.901;0;0;3646762;385838;1340635.5;1191676;0;0;224362;1339;0;39319
2018;2;FEBRUAR;09;Vestfjorden og Vesterålen;LAKS;2018;706077;109214.701;0;0;15445;0;0;0;0;0;50324;0;0;0
2018;2;FEBRUAR;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2016;786818;2897336.053;0;0;356060;0;0;0;0;0;3076;0;0;0
2018;2;FEBRUAR;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2017;857564;620933.97;0;0;96025;0;0;0;0;0;11340;0;0;0
2018;2;FEBRUAR;10;Andøya til Senja;LAKS;2016;8713501;39585838.676;0;0;4567239;1542216;7284667.5;6475260;0;0;38443;5010;3475;-24833
2018;2;FEBRUAR;10;Andøya til Senja;LAKS;2017;23833748;26869522.129;0;0;3029802;0;0;0;0;0;181997;0;0;21561
2018;2;FEBRUAR;10;Andøya til Senja;LAKS;2018;530346;172401.036;0;440205;51189;0;0;0;0;0;16350;0;0;196
2018;2;FEBRUAR;11;Kvaløy til Loppa;LAKS;2016;2336703;11905796.903;0;0;989697;485814;2417262.75;2148678;0;0;15752;839;0;-9619
2018;2;FEBRUAR;11;Kvaløy til Loppa;LAKS;2017;16686141;30313041.212;0;0;2873430;61982;337081.5;299628;0;0;87309;593;0;2926
2018;2;FEBRUAR;11;Kvaløy til Loppa;LAKS;2018;995443;349526.343;0;0;84410;0;0;0;0;0;1592;0;0;0
2018;2;FEBRUAR;12;Vest-Finnmark;LAKS;2016;6194109;29962276.575;0;0;2560539;1408497;8256551.625;7339157;0;0;55764;37210;0;-13904
2018;2;FEBRUAR;12;Vest-Finnmark;LAKS;2017;24609744;27469745.016;0;0;3053489;0;0;0;0;0;180324;0;0;31229
2018;2;FEBRUAR;12;Vest-Finnmark;LAKS;2018;1559198;284660.605;0;0;67330;0;0;0;0;0;124207;0;0;0
2018;2;FEBRUAR;13;Øst-Finnmark;LAKS;2016;238098;1623158.319;0;0;105427;329100;1792611;1593432;0;0;7095;537;0;-2528
2018;2;FEBRUAR;13;Øst-Finnmark;LAKS;2017;1651356;2983533.621;0;0;259488;0;0;0;0;0;26066;0;0;60
2018;3;MARS;(null);(null);LAKS;2012;0;0;0;0;1900;0;0;0;0;0;509;0;0;0
2018;3;MARS;(null);(null);LAKS;2015;2621;8120.613;0;0;450;0;0;0;0;0;511;0;0;0
2018;3;MARS;(null);(null);LAKS;2016;1575694;10538850.929;0;0;1022030;1206747;6662728.125;5922425;0;0;38795;7154;0;-6805
2018;3;MARS;(null);(null);LAKS;2017;10043186;14803904.207;0;0;1897744;111776;613392.75;545166;0;81;110331;3110;0;3575
2018;3;MARS;(null);(null);LAKS;2018;317417;49328.316;322614;322614;2950;0;0;0;0;0;9614;0;0;0
2018;3;MARS;(null);(null);REGNBUEØRRET;2015;0;0;0;0;0;558;3181;0;0;3181;0;0;0;-175
2018;3;MARS;(null);(null);REGNBUEØRRET;2017;983816;1688970.663;0;0;145856;0;0;0;0;0;15166;0;0;0
2018;3;MARS;(null);(null);REGNBUEØRRET;2018;1027014;290686.811;483887;1037966;18512;0;0;0;0;0;10952;0;0;0
2018;3;MARS;01;Svenskegrensen til Jæren;LAKS;2016;0;0;0;0;0;51469;266945;0;0;266945;22;333;0;12872
2018;3;MARS;01;Svenskegrensen til Jæren;LAKS;2017;5654524;5464255.218;0;0;566249;0;0;0;0;0;5797;0;0;0
2018;3;MARS;02;Ryfylket;LAKS;2016;3560136;14872025.156;0;0;1334226;562000;2461824.477;2186857;1272;0;99545;30717;0;-20616
2018;3;MARS;02;Ryfylket;LAKS;2017;13487402;15886350.466;0;0;1568612;0;0;0;0;0;102652;0;0;37
2018;3;MARS;02;Ryfylket;LAKS;2018;277825;135307.295;0;280000;6760;0;0;0;0;0;2175;0;0;0
2018;3;MARS;03;Karmøy til Sotra;LAKS;2015;0;0;0;0;13890;93449;535311;475832;0;0;180;846;0;1116
2018;3;MARS;03;Karmøy til Sotra;LAKS;2016;2182787;9948023.597;0;0;1143384;1320064;6934439.163;6163785;143;0;69125;69886;0;-62440
2018;3;MARS;03;Karmøy til Sotra;LAKS;2017;36255035;76367178.669;0;0;7570344;1029919;4808723.625;4147885;0;142353;413828;5303;0;35184
2018;3;MARS;03;Karmøy til Sotra;LAKS;2018;7686703;2292278.5;5033750;7407522;202906;0;0;0;0;0;119419;0;0;-6000
2018;3;MARS;03;Karmøy til Sotra;REGNBUEØRRET;2017;2113714;7705331.995;0;0;725561;470620;1877031.746;1646114;6866;0;57156;5320;0;39949
2018;3;MARS;03;Karmøy til Sotra;REGNBUEØRRET;2018;987929;155623.214;992584;992584;12325;0;0;0;0;0;4655;0;0;0
2018;3;MARS;04;Nordhordland til Stadt;LAKS;2016;2454168;11109948.823;0;0;1328478;2008787;9618029;7830528;0;808685;43958;75372;0;11698
2018;3;MARS;04;Nordhordland til Stadt;LAKS;2017;29756143;50666063.667;0;0;4896463;538682;2105600.75;1253878;0;694988;362368;6536;0;12073
2018;3;MARS;04;Nordhordland til Stadt;LAKS;2018;1571178;356027.935;944564;1590247;34420;0;0;0;0;0;19069;0;0;0
2018;3;MARS;04;Nordhordland til Stadt;REGNBUEØRRET;2016;479684;2215599.696;0;0;153917;134412;621267.22;547372;0;0;8555;5140;0;15938
2018;3;MARS;04;Nordhordland til Stadt;REGNBUEØRRET;2017;7769520;9601569.769;0;0;1224665;69949;301228.48;848;0;300266;101446;150;0;10790
2018;3;MARS;04;Nordhordland til Stadt;REGNBUEØRRET;2018;2543147;603578.702;957737;1323731;177093;0;0;0;0;0;18258;0;0;1
2018;3;MARS;05;Stadt til Hustadvika;LAKS;2016;1250177;5956878.358;0;0;657228;682268;3340297.125;2969153;0;0;16233;45090;0;-22682
2018;3;MARS;05;Stadt til Hustadvika;LAKS;2017;10537838;22317078.738;0;0;2381267;0;0;0;0;0;54455;0;0;26
2018;3;MARS;05;Stadt til Hustadvika;LAKS;2018;345435;52222.965;359976;359976;20582;0;0;0;0;0;14541;0;0;0
2018;3;MARS;05;Stadt til Hustadvika;REGNBUEØRRET;2017;2792291;3954615.819;0;0;508988;255121;1098144.94;483444;0;549436;15669;408;0;-13903
2018;3;MARS;05;Stadt til Hustadvika;REGNBUEØRRET;2018;699800;133705.466;527689;719589;18499;0;0;0;0;0;19741;0;0;48
2018;3;MARS;06;Nordmøre til Sør-Trøndelag;LAKS;2016;3195981;15883983.214;0;0;2606011;3365621;17779382.736;14862498;11171;1044930;64794;20360;0;-38875
2018;3;MARS;06;Nordmøre til Sør-Trøndelag;LAKS;2017;51109639;111955583.021;0;0;15804016;555156;2442171.168;2170596;198;0;233463;4581;0;9970
2018;3;MARS;06;Nordmøre til Sør-Trøndelag;LAKS;2018;10971286;2344707.099;8394169;9538590;430871;0;0;0;0;0;402837;0;0;381
2018;3;MARS;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2017;923884;938658.027;0;0;179746;0;0;0;0;0;1133;0;0;642
2018;3;MARS;07;Nord-Trøndelag med Bindal;LAKS;2016;1447555;7390613.577;0;0;737447;1088681;5319650.25;4728578;0;0;51001;1682;0;-23582
2018;3;MARS;07;Nord-Trøndelag med Bindal;LAKS;2017;21136754;41811847.493;0;0;5190024;479354;2241145.125;1992129;0;0;47063;0;0;-4048
2018;3;MARS;07;Nord-Trøndelag med Bindal;LAKS;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;3;MARS;08;Helgeland til Bodø;LAKS;2016;3692054;17165209.477;0;0;2223955;1181476;6382018.875;4570463;0;1240248;60929;11252;0;-7927
2018;3;MARS;08;Helgeland til Bodø;LAKS;2017;31687742;66174702.031;0;0;8942320;355392;1573771.625;1398901;0;8;204998;4878;0;5845
2018;3;MARS;08;Helgeland til Bodø;LAKS;2018;2721609;651781.577;642887;642887;142171;0;0;0;0;0;98424;0;0;0
2018;3;MARS;09;Vestfjorden og Vesterålen;LAKS;2016;3181024;14107525.282;0;0;1369867;461928;2048667.75;1821038;0;0;15295;33;0;1865
2018;3;MARS;09;Vestfjorden og Vesterålen;LAKS;2017;23607489;32640670.958;0;0;3723470;143435;466655.625;414805;0;0;175151;498;0;7780
2018;3;MARS;09;Vestfjorden og Vesterålen;LAKS;2018;909058;178074.703;235426;235426;17996;0;0;0;0;0;32445;0;0;0
2018;3;MARS;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2016;729414;2794951.398;0;0;233269;54642;242689.105;213823;0;0;4131;0;0;1369
2018;3;MARS;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2017;852124;668524.827;0;0;65721;0;0;0;0;0;5440;0;0;0
2018;3;MARS;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2018;236300;40171;236500;236500;0;0;0;0;0;0;200;0;0;0
2018;3;MARS;10;Andøya til Senja;LAKS;2016;7026650;34161595.931;0;0;3508126;1558387;7619701.5;6773068;0;0;31685;3302;0;17063
2018;3;MARS;10;Andøya til Senja;LAKS;2017;23715222;29788859.386;0;0;3108157;0;0;0;0;0;189559;0;0;23935
2018;3;MARS;10;Andøya til Senja;LAKS;2018;1100210;353406.752;262449;632606;85223;0;0;0;0;0;59915;0;0;2827
2018;3;MARS;11;Kvaløy til Loppa;LAKS;2016;1730110;9012555.668;0;0;723548;595817;3188278.125;2834025;0;0;17055;545;0;6864
2018;3;MARS;11;Kvaløy til Loppa;LAKS;2017;16306907;31116711.03;0;0;2874463;252017;1441659.375;1281475;0;0;119677;749;0;14715
2018;3;MARS;11;Kvaløy til Loppa;LAKS;2018;2447444;694329.91;1569116;1569116;154438;0;0;0;0;0;99352;0;0;17733
2018;3;MARS;12;Vest-Finnmark;LAKS;2016;4654689;21887848.866;0;0;1925519;1480791;8897036.625;7908477;0;0;44263;8921;0;-4211
2018;3;MARS;12;Vest-Finnmark;LAKS;2017;23983194;29871145.98;0;0;3210020;0;0;0;0;0;189571;0;0;436979
2018;3;MARS;12;Vest-Finnmark;LAKS;2018;1470452;327865.737;0;0;63159;0;0;0;0;0;88746;0;0;0
2018;3;MARS;13;Øst-Finnmark;LAKS;2016;0;0;0;0;8948;239710;1368408.375;1216363;0;0;1339;639;0;3590
2018;3;MARS;13;Øst-Finnmark;LAKS;2017;1641577;3235562.77;0;0;323032;0;0;0;0;0;9779;0;0;0
2018;4;APRIL;(null);(null);LAKS;2015;2455;8393.645;0;0;1455;0;0;0;0;0;166;0;0;0
2018;4;APRIL;(null);(null);LAKS;2016;1286448;9381541.22;0;0;826278;238301;1327531.5;1180028;0;0;46204;3374;0;12226
2018;4;APRIL;(null);(null);LAKS;2017;8380961;14206740.377;0;0;1826300;212135;1272950.75;1131214;0;335;118285;29726;0;3376
2018;4;APRIL;(null);(null);LAKS;2018;1268081;196634.86;991691;991691;21325;429;90;0;0;90;39713;895;0;0
2018;4;APRIL;(null);(null);REGNBUEØRRET;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;4;APRIL;(null);(null);REGNBUEØRRET;2017;976036;1880825.119;0;0;275433;0;0;0;0;0;7772;0;0;34
2018;4;APRIL;(null);(null);REGNBUEØRRET;2018;1019248;366033.657;0;0;90043;0;0;0;0;0;16707;0;0;1
2018;4;APRIL;01;Svenskegrensen til Jæren;LAKS;2017;5641706;6172023.923;0;0;760037;0;0;0;0;0;12818;0;0;0
2018;4;APRIL;01;Svenskegrensen til Jæren;LAKS;2018;309670;26631.62;310000;310000;0;0;0;0;0;0;330;0;0;0
2018;4;APRIL;02;Ryfylket;LAKS;2016;2138877;9500522.835;0;0;1236489;1133140;5198798.25;4621154;0;0;128351;111707;0;-47331
2018;4;APRIL;02;Ryfylket;LAKS;2017;13632439;17981111.087;0;0;2368175;0;0;0;0;0;172751;0;0;90
2018;4;APRIL;02;Ryfylket;LAKS;2018;1857050;570036.922;687156;1650447;85371;0;0;0;0;0;71222;0;0;0
2018;4;APRIL;03;Karmøy til Sotra;LAKS;2015;0;0;0;0;0;0;0;0;0;0;43;0;0;0
2018;4;APRIL;03;Karmøy til Sotra;LAKS;2016;499472;669633.74;0;0;308545;1755577;8990510.625;7991565;0;0;21485;78520;0;-28459
2018;4;APRIL;03;Karmøy til Sotra;LAKS;2017;34436023;77234370.484;0;0;9232224;841161;4179172.25;3586634;0;144209;429032;6444;0;25575
2018;4;APRIL;03;Karmøy til Sotra;LAKS;2018;16204240;4639065.833;6928773;8540676;759118;0;0;0;0;0;424556;0;0;1593
2018;4;APRIL;03;Karmøy til Sotra;REGNBUEØRRET;2017;1638601;6210465.86;0;0;859281;430147;1873760.499;1643301;6804;0;25317;2790;0;-16819
2018;4;APRIL;03;Karmøy til Sotra;REGNBUEØRRET;2018;2091403;395638.351;1113761;1113761;127628;0;0;0;0;0;10287;0;0;0
2018;4;APRIL;04;Nordhordland til Stadt;LAKS;2016;884493;3844222.69;0;0;654396;1400871;6948424.409;5599225;174;649076;19594;83475;0;-65723
2018;4;APRIL;04;Nordhordland til Stadt;LAKS;2017;29088345;53428710.855;0;0;6045603;252609;1271415.875;1024895;0;118409;392994;430;0;-18468
2018;4;APRIL;04;Nordhordland til Stadt;LAKS;2018;4467641;1126252.755;2084649;3034756;181643;0;0;0;0;0;134493;0;0;3800
2018;4;APRIL;04;Nordhordland til Stadt;REGNBUEØRRET;2016;329362;1638746.355;0;0;155522;139741;642479.235;566061;0;0;5571;5010;0;0
2018;4;APRIL;04;Nordhordland til Stadt;REGNBUEØRRET;2017;7642793;10703373.128;0;0;1751241;52741;242972;0;0;242972;76272;0;0;3686
2018;4;APRIL;04;Nordhordland til Stadt;REGNBUEØRRET;2018;3339416;998001.671;603229;807813;318612;0;0;0;0;0;11544;0;0;0
2018;4;APRIL;05;Stadt til Hustadvika;LAKS;2016;934112;4736952.405;0;0;439944;279204;1312061.625;1166277;0;0;9363;10063;0;-17079
2018;4;APRIL;05;Stadt til Hustadvika;LAKS;2017;10374700;24227718.991;0;0;2581260;101229;145265;0;0;145265;61904;0;0;5
2018;4;APRIL;05;Stadt til Hustadvika;LAKS;2018;2999879;582303.692;2176283;2844591;131091;0;0;0;0;0;190147;0;0;0
2018;4;APRIL;05;Stadt til Hustadvika;REGNBUEØRRET;2017;2567630;3419972.285;0;0;503190;206114;798040.52;486352;0;246031;20160;1960;0;3573
2018;4;APRIL;05;Stadt til Hustadvika;REGNBUEØRRET;2018;1818966;365823.865;1081866;1285205;127492;0;0;0;0;0;159539;0;0;6500
2018;4;APRIL;06;Nordmøre til Sør-Trøndelag;LAKS;2016;967643;4726069.973;0;0;971872;2181953;11597310.041;9674911;1651;710945;26890;6560;0;-12921
2018;4;APRIL;06;Nordmøre til Sør-Trøndelag;LAKS;2017;49739657;119043694.891;0;0;15858275;1155865;5740014.06;5093896;7410;0;238402;4963;0;41071
2018;4;APRIL;06;Nordmøre til Sør-Trøndelag;LAKS;2018;15685344;4014204.239;4947153;6048779;1298327;0;0;0;0;0;1342105;0;0;15268
2018;4;APRIL;06;Nordmøre til Sør-Trøndelag;REGNBUEØRRET;2017;922314;1104272.03;0;0;205677;0;0;0;0;0;1209;0;0;361
2018;4;APRIL;07;Nord-Trøndelag med Bindal;LAKS;2016;368521;2530293.15;0;0;353424;1045232;5039049.339;4478841;279;0;14273;1636;0;-17893
2018;4;APRIL;07;Nord-Trøndelag med Bindal;LAKS;2017;20592677;44121034.57;0;0;4866230;491820;1859311.125;1652721;0;0;51059;44;0;-954
2018;4;APRIL;07;Nord-Trøndelag med Bindal;LAKS;2018;1640371;292907.125;1508755;1667249;26150;0;0;0;0;0;26878;0;0;0
2018;4;APRIL;08;Helgeland til Bodø;LAKS;2016;2417472;12074041.117;0;0;1415093;1090453;5325089.5;4733412;0;1;43500;15224;0;7554
2018;4;APRIL;08;Helgeland til Bodø;LAKS;2017;30974147;71627513.416;0;0;8543710;540440;1909769.5;1678180;0;21817;203267;6008;0;-13414
2018;4;APRIL;08;Helgeland til Bodø;LAKS;2018;3820374;1075723.444;750566;1359594;189619;0;0;0;0;0;94358;0;0;166471
2018;4;APRIL;09;Vestfjorden og Vesterålen;LAKS;2016;2366461;11149873.553;0;0;934955;780750;3567918.375;3171483;0;0;13082;819;0;-19750
2018;4;APRIL;09;Vestfjorden og Vesterålen;LAKS;2017;23356436;35003018.825;0;0;3703706;100532;509645.25;453018;0;0;138077;0;0;-12215
2018;4;APRIL;09;Vestfjorden og Vesterålen;LAKS;2018;4462795;884475.608;2707789;3641803;61160;0;0;0;0;0;87957;0;0;109
2018;4;APRIL;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2016;515837;2094632.855;0;0;157437;205717;777364.905;684903;0;0;2464;0;0;-5396
2018;4;APRIL;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2017;847077;714430.845;0;0;64778;0;0;0;0;0;5047;0;0;0
2018;4;APRIL;09;Vestfjorden og Vesterålen;REGNBUEØRRET;2018;222513;43612.548;0;0;5844;0;0;0;0;0;13787;0;0;0
2018;4;APRIL;10;Andøya til Senja;LAKS;2016;4602458;23180820.975;0;0;2214961;2437418;12441988.125;11059545;0;0;28177;20023;0;-24467
2018;4;APRIL;10;Andøya til Senja;LAKS;2017;23718742;31746647.734;0;0;3052279;0;0;0;0;0;270213;0;0;27516
2018;4;APRIL;10;Andøya til Senja;LAKS;2018;1633285;534815.679;385746;780696;97079;0;0;0;0;0;43307;0;0;-189786
2018;4;APRIL;11;Kvaløy til Loppa;LAKS;2016;1237888;6897582.253;0;0;599749;456150;2404761.75;2137566;0;0;16377;748;0;-18767
2018;4;APRIL;11;Kvaløy til Loppa;LAKS;2017;15872058;30907703.097;0;0;2440733;352616;2069879.625;1839893;0;0;85860;1404;0;23705
2018;4;APRIL;11;Kvaløy til Loppa;LAKS;2018;3819794;968282.033;1982705;1982705;225466;0;0;0;0;0;472087;0;0;138268
2018;4;APRIL;12;Vest-Finnmark;LAKS;2016;3432357;16329390.237;0;0;1219009;1186652;6267521.25;5571130;0;0;27003;25338;0;3667
2018;4;APRIL;12;Vest-Finnmark;LAKS;2017;23565636;31555572.026;0;0;3025653;217323;761927.625;677269;0;0;181495;22282;0;11070
2018;4;APRIL;12;Vest-Finnmark;LAKS;2018;2901715;581186.761;1559710;1559710;64357;0;0;0;0;0;128193;0;0;40
2018;4;APRIL;13;Øst-Finnmark;LAKS;2017;1636245;3450196.59;0;0;287130;0;0;0;0;0;5332;0;0;0
2018;5;MAI;(null);(null);LAKS;2015;2333;8076.435;0;0;187;0;0;0;0;0;122;0;0;0
2018;5;MAI;(null);(null);LAKS;2016;288985;3437440.766;0;0;472668;971997;5632791.75;5006926;0;0;18777;14091;0;36381
2018;5;MAI;(null);(null);LAKS;2017;7446941;13734312.745;0;0;2344346;434121;2442774.375;2171355;0;0;39069;976;0;-175
2018;5;MAI;(null);(null);LAKS;2018;2771914;488394.218;1296932;1308989;144587;652;112;0;0;112;43154;151;0;739
2018;5;MAI;(null);(null);REGNBUEØRRET;2016;12551;74973.967;0;0;676;0;0;0;0;0;112;0;0;0
2018;5;MAI;(null);(null);REGNBUEØRRET;2017;871637;1769803.49;0;0;449160;103949;451576.491;395973;1696;0;7737;724;0;8049
2018;5;MAI;(null);(null);REGNBUEØRRET;2018;1019331;550762.463;0;2949;217488;0;0;0;0;0;2866;0;0;0
2018;5;MAI;01;Svenskegrensen til Jæren;LAKS;2017;5629861;7402510.507;0;0;1324862;0;0;0;0;0;11845;0;0;0
2018;5;MAI;01;Svenskegrensen til Jæren;LAKS;2018;309465;31874.895;0;0;5250;0;0;0;0;0;205;0;0;0
2018;5;MAI;02;Ryfylket;LAKS;2016;820985;4137098.437;0;0;788665;1224604;5500772.184;4889070;449;0;54049;78263;0;39276
2018;5;MAI;02;Ryfylket;LAKS;2017;13166851;19564739.69;0;0;3625152;309341;993336.75;882966;0;0;143624;7209;0;-5236
2018;5;MAI;02;Ryfylket;LAKS;2018;2041252;816627.554;196130;196130;251415;0;0;0;0;0;11928;0;0;0
